mean_ranks,created_at,loss,train_loss,epoch
250.85000610351562,2023-04-07 05:18:34.980092,,,
214.60000610351562,2023-04-07 05:18:35.003115,,,
334.8000183105469,2023-04-07 05:18:35.030408,,,
431.70001220703125,2023-04-07 05:18:35.053582,,,
727.2999877929688,2023-04-07 05:18:35.076844,,,
330.0,2023-04-07 05:18:35.100857,,,
171.3000030517578,2023-04-07 05:18:35.124445,,,
326.25,2023-04-07 05:18:35.147977,,,
612.0,2023-04-07 05:18:35.171149,,,
375.25,2023-04-07 05:18:35.194464,,,
771.6000366210938,2023-04-07 05:18:35.217907,,,
534.4500122070312,2023-04-07 05:18:35.240964,,,
1101.6500244140625,2023-04-07 05:18:35.264480,,,
843.5,2023-04-07 05:18:35.287627,,,
357.3999938964844,2023-04-07 05:18:35.310914,,,
474.0,2023-04-07 05:18:35.334375,,,
342.6000061035156,2023-04-07 05:18:35.357748,,,
427.45001220703125,2023-04-07 05:18:35.381239,,,
625.6000366210938,2023-04-07 05:18:35.404354,,,
789.25,2023-04-07 05:18:35.427533,,,
358.5500183105469,2023-04-07 05:18:35.450827,,,
587.9500122070312,2023-04-07 05:18:35.474150,,,
750.0499877929688,2023-04-07 05:18:35.497791,,,
849.5,2023-04-07 05:18:35.521444,,,
382.20001220703125,2023-04-07 05:18:35.544795,,,
392.1499938964844,2023-04-07 05:18:35.568366,,,
317.3500061035156,2023-04-07 05:18:35.591584,,,
206.4499969482422,2023-04-07 05:18:35.615073,,,
824.2999877929688,2023-04-07 05:18:35.638644,,,
331.8500061035156,2023-04-07 05:18:35.662064,,,
763.7000122070312,2023-04-07 05:18:35.685233,,,
444.0500183105469,2023-04-07 05:18:35.708102,,,
469.20001220703125,2023-04-07 05:18:35.731588,,,
375.5,2023-04-07 05:18:35.754644,,,
795.1500244140625,2023-04-07 05:18:35.778033,,,
796.9000244140625,2023-04-07 05:18:35.801661,,,
754.9000244140625,2023-04-07 05:18:35.824853,,,
730.6000366210938,2023-04-07 05:18:35.848031,,,
299.1499938964844,2023-04-07 05:18:35.871295,,,
353.0500183105469,2023-04-07 05:18:35.894883,,,
587.2000122070312,2023-04-07 05:18:35.918361,,,
410.6499938964844,2023-04-07 05:18:35.941662,,,
647.4000244140625,2023-04-07 05:18:35.965396,,,
351.8000183105469,2023-04-07 05:18:35.988963,,,
341.1000061035156,2023-04-07 05:18:36.012393,,,
384.6000061035156,2023-04-07 05:18:36.036197,,,
554.5499877929688,2023-04-07 05:18:36.060397,,,
648.0,2023-04-07 05:18:36.083838,,,
366.3999938964844,2023-04-07 05:18:36.108028,,,
490.8000183105469,2023-04-07 05:18:36.131260,,,
380.8500061035156,2023-04-07 05:18:36.155114,,,
708.3500366210938,2023-04-07 05:18:36.178194,,,
887.5,2023-04-07 05:18:36.201552,,,
539.7000122070312,2023-04-07 05:18:36.224654,,,
371.8000183105469,2023-04-07 05:18:36.247970,,,
372.6499938964844,2023-04-07 05:18:36.271411,,,
305.3999938964844,2023-04-07 05:18:36.294543,,,
305.8000183105469,2023-04-07 05:18:36.317845,,,
447.0500183105469,2023-04-07 05:18:36.340794,,,
281.45001220703125,2023-04-07 05:18:36.363829,,,
310.3000183105469,2023-04-07 05:18:36.387193,,,
505.6499938964844,2023-04-07 05:18:36.410286,,,
1190.1500244140625,2023-04-07 05:18:36.433615,,,
517.9000244140625,2023-04-07 05:18:36.456654,,,
758.8500366210938,2023-04-07 05:18:36.479625,,,
583.9000244140625,2023-04-07 05:18:36.502895,,,
667.5499877929688,2023-04-07 05:18:36.525937,,,
720.0,2023-04-07 05:18:36.549366,,,
510.3500061035156,2023-04-07 05:18:36.572864,,,
877.9500122070312,2023-04-07 05:18:36.596295,,,
516.4000244140625,2023-04-07 05:18:36.620164,,,
312.8000183105469,2023-04-07 05:18:36.643318,,,
280.20001220703125,2023-04-07 05:18:36.666448,,,
471.3500061035156,2023-04-07 05:18:36.689525,,,
679.0,2023-04-07 05:18:36.712745,,,
844.4500122070312,2023-04-07 05:18:36.735989,,,
481.0500183105469,2023-04-07 05:18:36.759067,,,
411.6000061035156,2023-04-07 05:18:36.782197,,,
313.20001220703125,2023-04-07 05:18:36.805144,,,
458.0500183105469,2023-04-07 05:18:36.828204,,,
194.9499969482422,2023-04-07 05:18:36.851426,,,
669.3500366210938,2023-04-07 05:18:36.874752,,,
273.0,2023-04-07 05:18:36.898090,,,
550.0,2023-04-07 05:18:36.921240,,,
267.0500183105469,2023-04-07 05:18:36.944245,,,
747.25,2023-04-07 05:18:36.967516,,,
416.95001220703125,2023-04-07 05:18:36.990450,,,
1532.4000244140625,2023-04-07 05:18:37.013592,,,
412.70001220703125,2023-04-07 05:18:37.036683,,,
325.3000183105469,2023-04-07 05:18:37.063767,,,
801.25,2023-04-07 05:18:37.086896,,,
482.0500183105469,2023-04-07 05:18:37.110716,,,
798.0499877929688,2023-04-07 05:18:37.133965,,,
320.8500061035156,2023-04-07 05:18:37.157870,,,
866.5,2023-04-07 05:18:37.180983,,,
482.6499938964844,2023-04-07 05:18:37.204369,,,
1014.7999877929688,2023-04-07 05:18:37.227429,,,
787.9500122070312,2023-04-07 05:18:37.251208,,,
436.6000061035156,2023-04-07 05:18:37.274310,,,
359.25,2023-04-07 05:18:37.297608,,,
602.6000366210938,2023-04-07 05:18:37.321512,,,
573.75,2023-04-07 05:18:37.344750,,,
411.5,2023-04-07 05:18:37.368170,,,
274.3999938964844,2023-04-07 05:18:37.391408,,,
832.1000366210938,2023-04-07 05:18:37.414575,,,
629.0,2023-04-07 05:18:37.437772,,,
354.0500183105469,2023-04-07 05:18:37.461105,,,
787.6000366210938,2023-04-07 05:18:37.484683,,,
248.85000610351562,2023-04-07 05:18:37.508032,,,
613.8500366210938,2023-04-07 05:18:37.531406,,,
554.0499877929688,2023-04-07 05:18:37.555088,,,
525.25,2023-04-07 05:18:37.578242,,,
359.0500183105469,2023-04-07 05:18:37.601891,,,
430.3999938964844,2023-04-07 05:18:37.625121,,,
633.3500366210938,2023-04-07 05:18:37.648171,,,
516.5,2023-04-07 05:18:37.671313,,,
569.1000366210938,2023-04-07 05:18:37.694228,,,
509.1000061035156,2023-04-07 05:18:37.717337,,,
587.7000122070312,2023-04-07 05:18:37.740141,,,
283.8999938964844,2023-04-07 05:18:37.763043,,,
1286.6500244140625,2023-04-07 05:18:37.786306,,,
1029.4000244140625,2023-04-07 05:18:37.809192,,,
741.6500244140625,2023-04-07 05:18:37.832164,,,
468.1000061035156,2023-04-07 05:18:37.855555,,,
449.6000061035156,2023-04-07 05:18:37.878638,,,
324.95001220703125,2023-04-07 05:18:37.902119,,,
931.8500366210938,2023-04-07 05:18:37.924892,,,
413.8500061035156,2023-04-07 05:18:37.948064,,,
738.8500366210938,2023-04-07 05:18:37.970788,,,
225.75,2023-04-07 05:18:37.993777,,,
369.20001220703125,2023-04-07 05:18:38.016661,,,
794.3500366210938,2023-04-07 05:18:38.039538,,,
671.2000122070312,2023-04-07 05:18:38.063052,,,
376.8000183105469,2023-04-07 05:18:38.089937,,,
420.0,2023-04-07 05:18:38.113863,,,
602.5,2023-04-07 05:18:38.136966,,,
368.3000183105469,2023-04-07 05:18:38.160263,,,
716.6500244140625,2023-04-07 05:18:38.183633,,,
111.5,2023-04-07 05:18:38.198003,,,
,2023-04-07 05:18:38.200322,,,19.0
,2023-04-07 05:18:39.398138,"tensor(4.4370, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4370, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:39.604876,,4.436986446380615,20.0
,2023-04-07 05:18:40.722606,"tensor(4.3190, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.3190, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:41.445513,"tensor(4.3877, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.3877, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:42.158220,"tensor(4.3747, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.3747, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:42.874567,"tensor(4.3773, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.3773, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:43.685568,"tensor(4.4455, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4455, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:44.610917,"tensor(4.3125, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.3125, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:45.571380,"tensor(4.4576, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4576, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:46.331608,"tensor(4.4943, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4943, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:47.041577,"tensor(4.4296, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4296, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:47.753363,"tensor(4.4698, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4698, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:48.472225,"tensor(4.4294, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4294, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:49.183227,"tensor(4.4594, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4594, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:49.895331,"tensor(4.5300, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.5300, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:50.633050,"tensor(4.4076, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4076, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:51.347310,"tensor(4.4668, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4668, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:52.067253,"tensor(4.4067, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4067, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:52.783888,"tensor(4.4175, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4175, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:53.498605,"tensor(4.4532, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4532, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:54.213047,"tensor(4.4993, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4993, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:54.931881,"tensor(4.4342, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4342, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:55.639887,"tensor(4.4967, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4967, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:56.546067,"tensor(4.5854, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.5854, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:57.472694,"tensor(4.5051, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.5051, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:58.527774,"tensor(4.4672, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4672, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:18:59.280006,"tensor(4.4853, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.4853, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:19:00.017241,"tensor(4.5231, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.5231, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:19:00.738070,"tensor(4.5565, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.5565, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:19:01.033961,"tensor(4.6082, device='cuda:0', grad_fn=<AddBackward0>)","tensor(4.6082, device='cuda:0', grad_fn=<AddBackward0>)",
3345.85009765625,2023-04-07 05:19:01.110468,,,
3519.0,2023-04-07 05:19:01.134124,,,
2560.35009765625,2023-04-07 05:19:01.158111,,,
2740.300048828125,2023-04-07 05:19:01.181293,,,
3022.150146484375,2023-04-07 05:19:01.204517,,,
2519.199951171875,2023-04-07 05:19:01.227646,,,
2746.400146484375,2023-04-07 05:19:01.251094,,,
2440.300048828125,2023-04-07 05:19:01.274474,,,
2629.900146484375,2023-04-07 05:19:01.297723,,,
3038.449951171875,2023-04-07 05:19:01.320946,,,
2691.60009765625,2023-04-07 05:19:01.344079,,,
2458.949951171875,2023-04-07 05:19:01.367406,,,
2726.050048828125,2023-04-07 05:19:01.390681,,,
1552.300048828125,2023-04-07 05:19:01.413795,,,
1930.5999755859375,2023-04-07 05:19:01.437173,,,
2169.5,2023-04-07 05:19:01.460260,,,
2127.75,2023-04-07 05:19:01.483798,,,
2590.35009765625,2023-04-07 05:19:01.507005,,,
2233.949951171875,2023-04-07 05:19:01.530125,,,
2065.199951171875,2023-04-07 05:19:01.553375,,,
1978.2000732421875,2023-04-07 05:19:01.577032,,,
1549.0,2023-04-07 05:19:01.600806,,,
2732.900146484375,2023-04-07 05:19:01.625970,,,
2556.199951171875,2023-04-07 05:19:01.649884,,,
1886.25,2023-04-07 05:19:01.673320,,,
1990.1500244140625,2023-04-07 05:19:01.697944,,,
1559.2000732421875,2023-04-07 05:19:01.721494,,,
2200.60009765625,2023-04-07 05:19:01.744493,,,
1335.75,2023-04-07 05:19:01.767362,,,
1524.550048828125,2023-04-07 05:19:01.791142,,,
1416.0,2023-04-07 05:19:01.814313,,,
1763.8499755859375,2023-04-07 05:19:01.837532,,,
1506.5,2023-04-07 05:19:01.860618,,,
1912.4000244140625,2023-04-07 05:19:01.883915,,,
2214.650146484375,2023-04-07 05:19:01.907383,,,
1335.5,2023-04-07 05:19:01.930295,,,
1102.050048828125,2023-04-07 05:19:01.953239,,,
1468.550048828125,2023-04-07 05:19:01.976438,,,
1614.800048828125,2023-04-07 05:19:01.999416,,,
1263.800048828125,2023-04-07 05:19:02.022610,,,
924.2000122070312,2023-04-07 05:19:02.045875,,,
1048.4000244140625,2023-04-07 05:19:02.070090,,,
678.7000122070312,2023-04-07 05:19:02.093233,,,
1167.3499755859375,2023-04-07 05:19:02.116489,,,
1350.4500732421875,2023-04-07 05:19:02.140171,,,
1031.8499755859375,2023-04-07 05:19:02.163420,,,
1082.050048828125,2023-04-07 05:19:02.186837,,,
997.4500122070312,2023-04-07 05:19:02.209850,,,
777.8500366210938,2023-04-07 05:19:02.232743,,,
1031.8499755859375,2023-04-07 05:19:02.255861,,,
769.5499877929688,2023-04-07 05:19:02.279071,,,
1268.1500244140625,2023-04-07 05:19:02.302292,,,
577.5499877929688,2023-04-07 05:19:02.325177,,,
1014.4000244140625,2023-04-07 05:19:02.348250,,,
1138.9000244140625,2023-04-07 05:19:02.371431,,,
596.25,2023-04-07 05:19:02.394457,,,
738.2000122070312,2023-04-07 05:19:02.417734,,,
832.25,2023-04-07 05:19:02.440873,,,
803.8500366210938,2023-04-07 05:19:02.463939,,,
966.75,2023-04-07 05:19:02.487007,,,
1051.3499755859375,2023-04-07 05:19:02.510529,,,
1021.9000244140625,2023-04-07 05:19:02.533971,,,
581.7000122070312,2023-04-07 05:19:02.556987,,,
950.4000244140625,2023-04-07 05:19:02.580191,,,
702.6500244140625,2023-04-07 05:19:02.603528,,,
387.5,2023-04-07 05:19:02.630152,,,
304.25,2023-04-07 05:19:02.653572,,,
397.3500061035156,2023-04-07 05:19:02.676915,,,
563.0,2023-04-07 05:19:02.701444,,,
587.25,2023-04-07 05:19:02.725116,,,
560.6000366210938,2023-04-07 05:19:02.748317,,,
858.25,2023-04-07 05:19:02.771589,,,
900.75,2023-04-07 05:19:02.794979,,,
377.75,2023-04-07 05:19:02.818171,,,
677.7999877929688,2023-04-07 05:19:02.841540,,,
625.0,2023-04-07 05:19:02.864474,,,
735.5499877929688,2023-04-07 05:19:02.887619,,,
808.1000366210938,2023-04-07 05:19:02.910537,,,
448.0500183105469,2023-04-07 05:19:02.933475,,,
320.8000183105469,2023-04-07 05:19:02.956985,,,
665.0499877929688,2023-04-07 05:19:02.980216,,,
951.6500244140625,2023-04-07 05:19:03.003389,,,
1456.550048828125,2023-04-07 05:19:03.026282,,,
579.0499877929688,2023-04-07 05:19:03.049353,,,
735.5,2023-04-07 05:19:03.073185,,,
398.1000061035156,2023-04-07 05:19:03.096340,,,
1080.0999755859375,2023-04-07 05:19:03.119658,,,
381.25,2023-04-07 05:19:03.143366,,,
346.45001220703125,2023-04-07 05:19:03.166503,,,
419.8000183105469,2023-04-07 05:19:03.189833,,,
782.75,2023-04-07 05:19:03.213026,,,
387.3000183105469,2023-04-07 05:19:03.236173,,,
815.1000366210938,2023-04-07 05:19:03.259309,,,
824.4500122070312,2023-04-07 05:19:03.282674,,,
386.0500183105469,2023-04-07 05:19:03.305916,,,
966.75,2023-04-07 05:19:03.328792,,,
421.3500061035156,2023-04-07 05:19:03.351934,,,
494.0,2023-04-07 05:19:03.375019,,,
723.5,2023-04-07 05:19:03.398053,,,
416.45001220703125,2023-04-07 05:19:03.421334,,,
453.3000183105469,2023-04-07 05:19:03.444522,,,
596.2000122070312,2023-04-07 05:19:03.468266,,,
597.5,2023-04-07 05:19:03.491600,,,
427.5500183105469,2023-04-07 05:19:03.514727,,,
539.2000122070312,2023-04-07 05:19:03.537993,,,
325.95001220703125,2023-04-07 05:19:03.561169,,,
429.95001220703125,2023-04-07 05:19:03.585111,,,
994.6500244140625,2023-04-07 05:19:03.608335,,,
1534.8499755859375,2023-04-07 05:19:03.632361,,,
774.0499877929688,2023-04-07 05:19:03.659038,,,
473.8000183105469,2023-04-07 05:19:03.682578,,,
577.1500244140625,2023-04-07 05:19:03.707670,,,
302.1499938964844,2023-04-07 05:19:03.731106,,,
873.9000244140625,2023-04-07 05:19:03.755085,,,
731.4000244140625,2023-04-07 05:19:03.778593,,,
508.0500183105469,2023-04-07 05:19:03.801857,,,
1355.7000732421875,2023-04-07 05:19:03.825262,,,
174.9499969482422,2023-04-07 05:19:03.848624,,,
863.8500366210938,2023-04-07 05:19:03.871654,,,
524.2999877929688,2023-04-07 05:19:03.894975,,,
506.8500061035156,2023-04-07 05:19:03.918288,,,
1192.25,2023-04-07 05:19:03.941528,,,
1130.7000732421875,2023-04-07 05:19:03.964870,,,
478.3500061035156,2023-04-07 05:19:03.988059,,,
1070.4500732421875,2023-04-07 05:19:04.011631,,,
698.1500244140625,2023-04-07 05:19:04.034858,,,
734.25,2023-04-07 05:19:04.057955,,,
421.1000061035156,2023-04-07 05:19:04.081368,,,
448.45001220703125,2023-04-07 05:19:04.104406,,,
491.6499938964844,2023-04-07 05:19:04.127491,,,
625.9000244140625,2023-04-07 05:19:04.151395,,,
370.8999938964844,2023-04-07 05:19:04.174727,,,
857.9000244140625,2023-04-07 05:19:04.197780,,,
370.45001220703125,2023-04-07 05:19:04.220774,,,
380.70001220703125,2023-04-07 05:19:04.243987,,,
541.8500366210938,2023-04-07 05:19:04.267099,,,
624.9500122070312,2023-04-07 05:19:04.290176,,,
458.3500061035156,2023-04-07 05:19:04.313683,,,
986.2000122070312,2023-04-07 05:19:04.336622,,,
661.5499877929688,2023-04-07 05:19:04.359778,,,
446.6000061035156,2023-04-07 05:19:04.382827,,,
659.9000244140625,2023-04-07 05:19:04.406007,,,
1132.75,2023-04-07 05:19:04.429022,,,
397.95001220703125,2023-04-07 05:19:04.452033,,,
370.8000183105469,2023-04-07 05:19:04.476063,,,
698.5499877929688,2023-04-07 05:19:04.499709,,,
682.3500366210938,2023-04-07 05:19:04.523051,,,
762.75,2023-04-07 05:19:04.546126,,,
394.20001220703125,2023-04-07 05:19:04.569126,,,
610.25,2023-04-07 05:19:04.592457,,,
799.4000244140625,2023-04-07 05:19:04.615969,,,
656.0499877929688,2023-04-07 05:19:04.639675,,,
839.0499877929688,2023-04-07 05:19:04.667349,,,
566.4500122070312,2023-04-07 05:19:04.690877,,,
1261.800048828125,2023-04-07 05:19:04.714442,,,
315.8500061035156,2023-04-07 05:19:04.737743,,,
482.1000061035156,2023-04-07 05:19:04.761447,,,
314.8000183105469,2023-04-07 05:19:04.784736,,,
413.3999938964844,2023-04-07 05:19:04.807747,,,
397.1499938964844,2023-04-07 05:19:04.831041,,,
670.7000122070312,2023-04-07 05:19:04.854307,,,
628.5,2023-04-07 05:19:04.877875,,,
495.20001220703125,2023-04-07 05:19:04.901198,,,
484.5,2023-04-07 05:19:04.924423,,,
896.0,2023-04-07 05:19:04.947595,,,
760.3500366210938,2023-04-07 05:19:04.971132,,,
613.4500122070312,2023-04-07 05:19:04.994332,,,
316.5500183105469,2023-04-07 05:19:05.017335,,,
1018.75,2023-04-07 05:19:05.040377,,,
415.8000183105469,2023-04-07 05:19:05.065095,,,
280.8999938964844,2023-04-07 05:19:05.088300,,,
663.2000122070312,2023-04-07 05:19:05.111525,,,
943.7999877929688,2023-04-07 05:19:05.134990,,,
524.0,2023-04-07 05:19:05.159543,,,
830.2000122070312,2023-04-07 05:19:05.182993,,,
643.4500122070312,2023-04-07 05:19:05.206232,,,
659.25,2023-04-07 05:19:05.229595,,,
936.5,2023-04-07 05:19:05.252654,,,
801.9500122070312,2023-04-07 05:19:05.275779,,,
463.6000061035156,2023-04-07 05:19:05.299014,,,
570.4500122070312,2023-04-07 05:19:05.322237,,,
306.3999938964844,2023-04-07 05:19:05.345492,,,
745.6000366210938,2023-04-07 05:19:05.369032,,,
317.20001220703125,2023-04-07 05:19:05.392197,,,
630.5499877929688,2023-04-07 05:19:05.415514,,,
544.25,2023-04-07 05:19:05.438828,,,
899.5,2023-04-07 05:19:05.462121,,,
605.25,2023-04-07 05:19:05.485216,,,
993.2000122070312,2023-04-07 05:19:05.508751,,,
701.8500366210938,2023-04-07 05:19:05.532125,,,
413.5500183105469,2023-04-07 05:19:05.555390,,,
1055.25,2023-04-07 05:19:05.578651,,,
294.0,2023-04-07 05:19:05.601863,,,
752.4500122070312,2023-04-07 05:19:05.624827,,,
1062.9000244140625,2023-04-07 05:19:05.648251,,,
758.5499877929688,2023-04-07 05:19:05.672521,,,
559.2000122070312,2023-04-07 05:19:05.697315,,,
579.0499877929688,2023-04-07 05:19:05.720399,,,
808.1500244140625,2023-04-07 05:19:05.743550,,,
1398.0999755859375,2023-04-07 05:19:05.766890,,,
317.75,2023-04-07 05:19:05.790170,,,
422.75,2023-04-07 05:19:05.814324,,,
469.0500183105469,2023-04-07 05:19:05.837670,,,
272.5,2023-04-07 05:19:05.860776,,,
860.5499877929688,2023-04-07 05:19:05.883973,,,
427.0,2023-04-07 05:19:05.907320,,,
753.6500244140625,2023-04-07 05:19:05.930597,,,
589.9000244140625,2023-04-07 05:19:05.953751,,,
821.75,2023-04-07 05:19:05.977110,,,
441.5,2023-04-07 05:19:06.000466,,,
571.4000244140625,2023-04-07 05:19:06.023517,,,
464.75,2023-04-07 05:19:06.046608,,,
629.6000366210938,2023-04-07 05:19:06.070969,,,
186.9499969482422,2023-04-07 05:19:06.093987,,,
765.1500244140625,2023-04-07 05:19:06.117671,,,
1052.75,2023-04-07 05:19:06.140920,,,
345.3500061035156,2023-04-07 05:19:06.164398,,,
920.4000244140625,2023-04-07 05:19:06.187604,,,
199.5,2023-04-07 05:19:06.210724,,,
304.0500183105469,2023-04-07 05:19:06.234177,,,
